cid,county,spid,segment,clan1,sname,est_pop,est_hh1,map,nsegment,nsample1,spInterval1,randomStart1,pop,est_hh2,district,clan2,vname,nvillage,spInterval2,randomStart2,coords,_coords_latitude,_coords_longitude,_coords_altitude,_coords_precision,instanceID,instanceName,_id,_uuid,_submission_time,_tags,_notes,_version,_duration,_submitted_by,_total_media,_media_count,_review_status,_review_comment,_media_all_received,_xform_id
2,Grand Bassa,2,18,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,275,58,District # 4,Neetorn,Neeter,13,29,15,5.767585 -9.949543333333335 -196.7 4.9,5.767585,-9.949543333333335,-196.7,4.9,uuid:b20b0915-0c58-4f18-a1ce-acea4724421c,VF-Grand Bassa-Sampling Point 2-Segment/Village18,34405428,b20b0915-0c58-4f18-a1ce-acea4724421c,2018-09-14T07:30:17,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,35,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,8,District # 4,Little Kola,Manneh,12,4,2,5.784705000000001 -9.759185 -19.8 4.8,5.784705000000001,-9.759185,-19.8,4.8,uuid:ad8107fc-6d21-4840-8526-965794b6774e,VF-Grand Bassa-Sampling Point 3-Segment/Village35,34405474,ad8107fc-6d21-4840-8526-965794b6774e,2018-09-14T07:31:34,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,29,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,32,5,District # 4,Little Kola,Portroyah Village,12,3,1,5.750349999999999 -9.768765 16.1 5.0,5.750349999999999,-9.768765,16.1,5.0,uuid:a6581bd3-9d13-458e-a420-22d07f6123f3,VF-Grand Bassa-Sampling Point 3-Segment/Village29,34405476,a6581bd3-9d13-458e-a420-22d07f6123f3,2018-09-14T07:31:37,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,3,30,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,150,24,District # 4,Jogbahn,Sammie Village,12,12,5,5.777093333333333 -9.826638333333333 63.9 4.9,5.777093333333333,-9.826638333333333,63.9,4.9,uuid:6c7f91ca-787f-4f4e-a5de-f627343482b2,VF-Grand Bassa-Sampling Point 3-Segment/Village30,34433887,6c7f91ca-787f-4f4e-a5de-f627343482b2,2018-09-14T20:18:18,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,2,21,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,270,52,Neekreen,Harmonville,Newcess,13,26,18,5.790265 -9.972556666666666 20.3 5.0,5.790265,-9.972556666666666,20.3,5.0,uuid:af9a9409-6c55-4743-8ee3-c640185aa7ed,VF-Grand Bassa-Sampling Point 2-Segment/Village21,34433926,af9a9409-6c55-4743-8ee3-c640185aa7ed,2018-09-14T20:18:47,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,253,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,45,20,District # 2,Gogowein,Juah's,13,10,3,6.23657 -9.880788333333333 118.0 5.0,6.23657,-9.880788333333333,118.0,5.0,uuid:b955f23f-37ef-40bf-b3a2-a072542251d9,VF-Grand Bassa-Sampling Point 20-Segment/Village253,34435605,b955f23f-37ef-40bf-b3a2-a072542251d9,2018-09-14T21:31:07,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,252,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,125,19,District # 2,Gogowein,Kaykay / Kpawoe / Bua,13,10,9,6.2375533333333335 -9.881581666666667 162.1 4.9,6.2375533333333335,-9.881581666666667,162.1,4.9,uuid:6f82afbb-aa71-4db2-a52a-4de0614d8b6d,VF-Grand Bassa-Sampling Point 20-Segment/Village252,34435620,6f82afbb-aa71-4db2-a52a-4de0614d8b6d,2018-09-14T21:34:00,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,11,141,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,5,Owensgrove,Yeannah,Sailama Village,13,3,3,6.221914999999999 -10.294054999999998 32.4 4.9,6.221914999999999,-10.294054999999998,32.4,4.9,uuid:41471477-a9ce-4c39-83b1-a125456c2699,VF-Grand Bassa-Sampling Point 11-Segment/Village141,34439020,41471477-a9ce-4c39-83b1-a125456c2699,2018-09-15T01:09:32,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,11,138,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,21,12,Owensgrove,Yeannah,Bar Village,13,6,6,6.208265 -10.3244398 3.0 10.0,6.208265,-10.3244398,3.0,10.0,uuid:55691e16-0899-4a98-828f-36a76f046a94,VF-Grand Bassa-Sampling Point 11-Segment/Village138,34439031,55691e16-0899-4a98-828f-36a76f046a94,2018-09-15T01:10:39,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,11,142,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,Owensgrove,Yeannah,Borbor Village,13,2,1,6.2235337 -10.3315963 -14.7 10.0,6.2235337,-10.3315963,-14.7,10.0,uuid:c2b7265c-61e5-4a39-8c7d-31bac0b11f3b,VF-Grand Bassa-Sampling Point 11-Segment/Village142,34439032,c2b7265c-61e5-4a39-8c7d-31bac0b11f3b,2018-09-15T01:10:40,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,11,139,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,50,12,Owensgrove,Yeannah,Bean's,13,6,5,6.218605 -10.3465113 9.1 10.0,6.218605,-10.3465113,9.1,10.0,uuid:2a562d7f-3d4c-455c-87e0-266159d0cd4c,VF-Grand Bassa-Sampling Point 11-Segment/Village139,34439050,2a562d7f-3d4c-455c-87e0-266159d0cd4c,2018-09-15T01:11:07,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,259,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,20,District # 2,Gogowein,Bahn / Peter G.Sahn,13,10,5,6.224398333333332 -9.912344999999998 86.7 4.9,6.224398333333332,-9.912344999999998,86.7,4.9,uuid:71ee297f-54d1-4f0d-8456-9a11196265cc,VF-Grand Bassa-Sampling Point 20-Segment/Village259,34442971,71ee297f-54d1-4f0d-8456-9a11196265cc,2018-09-15T06:48:40,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,129,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,290,86,District # 3,L A C Plantation,3 Old Camp,13,43,22,6.08574 -9.777853333333333 89.4 4.9,6.08574,-9.777853333333333,89.4,4.9,uuid:7a91ddd9-3f26-4bba-be94-b0117738e8f1,VF-Grand Bassa-Sampling Point 10-Segment/Village129,34445460,7a91ddd9-3f26-4bba-be94-b0117738e8f1,2018-09-15T09:10:35,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,127,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,2,District # 3,L A C Plantation,Division 2.3 Office,13,1,1,6.079939999999999 -9.772226666666667 122.5 4.9,6.079939999999999,-9.772226666666667,122.5,4.9,uuid:f5853dab-93e5-412f-98aa-5ee8d71c66d7,VF-Grand Bassa-Sampling Point 10-Segment/Village127,34445504,f5853dab-93e5-412f-98aa-5ee8d71c66d7,2018-09-15T09:11:35,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,123,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,450,76,District # 3,L A C Plantation,Djueh Camp,13,38,30,6.0615233333333345 -9.772706666666666 124.2 4.5,6.0615233333333345,-9.772706666666666,124.2,4.5,uuid:e346a233-f5db-4d19-81a3-f068342533e2,VF-Grand Bassa-Sampling Point 10-Segment/Village123,34445507,e346a233-f5db-4d19-81a3-f068342533e2,2018-09-15T09:11:40,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,118,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,40,8,District # 3,L A C Plantation,Estate 2 Bongolo,13,4,3,6.025501666666666 -9.789746666666668 80.6 4.9,6.025501666666666,-9.789746666666668,80.6,4.9,uuid:a15220cd-c024-4fa4-9bd9-08d60fbad1be,VF-Grand Bassa-Sampling Point 10-Segment/Village118,34445540,a15220cd-c024-4fa4-9bd9-08d60fbad1be,2018-09-15T09:12:22,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,128,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,750,48,District # 3,L A C Plantation,David Gboh Camp,13,24,23,n/a,n/a,n/a,n/a,n/a,uuid:9366113d-7a5c-4e11-9345-40233b20a223,VF-Grand Bassa-Sampling Point 10-Segment/Village128,34445752,9366113d-7a5c-4e11-9345-40233b20a223,2018-09-15T09:23:19,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,121,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,420,42,District # 3,L A C Plantation,Six Old Camp,13,21,3,n/a,n/a,n/a,n/a,n/a,uuid:b4c4d704-0b46-47b5-9980-78d4654fbec7,VF-Grand Bassa-Sampling Point 10-Segment/Village121,34445858,b4c4d704-0b46-47b5-9980-78d4654fbec7,2018-09-15T09:30:08,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,208,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Worrwein,Buegbo,13,2,2,6.3280588 -10.2187232 69.2 10.0,6.3280588,-10.2187232,69.2,10.0,uuid:9d33a367-bbc8-413e-b848-9ea0b76b70e3,VF-Grand Bassa-Sampling Point 17-Segment/Village208,34456487,9d33a367-bbc8-413e-b848-9ea0b76b70e3,2018-09-15T23:00:42,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,217,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,6,District # 1,Worrwein,Robert Cebal,13,3,3,6.358346666666667 -10.223243333333333 96.4 4.7,6.358346666666667,-10.223243333333333,96.4,4.7,uuid:685359c9-e59c-4991-bc17-0ee9cd7f16d9,VF-Grand Bassa-Sampling Point 17-Segment/Village217,34456547,685359c9-e59c-4991-bc17-0ee9cd7f16d9,2018-09-15T23:20:34,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,213,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,8,6,District # 1,Worrwein,Kpaliyelah,13,3,1,6.359416666666667 -10.230575 110.4 4.8,6.359416666666667,-10.230575,110.4,4.8,uuid:5980a278-127f-44bc-9758-82de6f1b77ee,VF-Grand Bassa-Sampling Point 17-Segment/Village213,34456552,5980a278-127f-44bc-9758-82de6f1b77ee,2018-09-15T23:20:44,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,219,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,10,10,District # 1,Worrwein,Bono/Daklhere Village,13,5,3,6.360939999999999 -10.231488333333335 88.5 4.6,6.360939999999999,-10.231488333333335,88.5,4.6,uuid:a295b757-46b7-46ff-b7ac-f19a02649fe8,VF-Grand Bassa-Sampling Point 17-Segment/Village219,34456555,a295b757-46b7-46ff-b7ac-f19a02649fe8,2018-09-15T23:20:48,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,220,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,15,District # 1,Worrwein,Douweh/Wheeto Town,13,8,6,6.367096666666667 -10.268148333333333 44.9 4.9,6.367096666666667,-10.268148333333333,44.9,4.9,uuid:34f664eb-2151-4c62-9fe1-ed0d74c34c59,VF-Grand Bassa-Sampling Point 17-Segment/Village220,34456562,34f664eb-2151-4c62-9fe1-ed0d74c34c59,2018-09-15T23:21:01,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,214,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,10,District # 1,Worrwein,Zinc Kitchen,13,5,4,6.344921666666666 -10.25774 113.5 4.9,6.344921666666666,-10.25774,113.5,4.9,uuid:85724db4-1333-4da3-b07e-64f0518ce80a,VF-Grand Bassa-Sampling Point 17-Segment/Village214,34456576,85724db4-1333-4da3-b07e-64f0518ce80a,2018-09-15T23:21:26,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,218,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,3,District # 1,Worrwein,David,13,2,1,6.363813333333334 -10.246991666666666 57.9 4.7,6.363813333333334,-10.246991666666666,57.9,4.7,uuid:54df41b4-2f08-4e1e-afdb-921637f6846b,VF-Grand Bassa-Sampling Point 17-Segment/Village218,34456587,54df41b4-2f08-4e1e-afdb-921637f6846b,2018-09-15T23:21:46,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,17,215,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,4,2,District # 1,Worrwein,Kpannah/David,13,1,1,6.357690000000001 -10.219446666666666 84.6 5.0,6.357690000000001,-10.219446666666666,84.6,5.0,uuid:231d0408-5768-4cf7-abf7-12a89acd4a12,VF-Grand Bassa-Sampling Point 17-Segment/Village215,34456591,231d0408-5768-4cf7-abf7-12a89acd4a12,2018-09-15T23:21:53,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,124,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,144,36,District # 3,L A C Plantation,Kpain Camp,13,18,18,n/a,n/a,n/a,n/a,n/a,uuid:6ea207ea-1fb2-417c-af80-c0fbb901e177,VF-Grand Bassa-Sampling Point 10-Segment/Village124,34462895,6ea207ea-1fb2-417c-af80-c0fbb901e177,2018-09-16T11:04:58,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,125,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,3,District # 3,L A C Plantation,Division 1.1 Office,13,2,2,n/a,n/a,n/a,n/a,n/a,uuid:1add1dd8-b3b3-4e26-b57b-b927eb092a6a,VF-Grand Bassa-Sampling Point 10-Segment/Village125,34462925,1add1dd8-b3b3-4e26-b57b-b927eb092a6a,2018-09-16T11:05:18,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,122,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,650,120,District # 4,L A C Plantation,Bear -Bear Camp,13,60,46,6.046986666666667 -9.747483333333333 97.2 5.0,6.046986666666667,-9.747483333333333,97.2,5.0,uuid:82fdc401-d5f7-4ab8-8203-8ea01d888556,VF-Grand Bassa-Sampling Point 10-Segment/Village122,34463031,82fdc401-d5f7-4ab8-8203-8ea01d888556,2018-09-16T11:12:59,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,119,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,247,12,District # 4,L A C Plantation,Cattle Bahn Camp,13,6,1,6.030621666666667 -9.756713333333332 81.1 4.9,6.030621666666667,-9.756713333333332,81.1,4.9,uuid:047db958-6d65-4d44-81f1-a0420f855e06,VF-Grand Bassa-Sampling Point 10-Segment/Village119,34463034,047db958-6d65-4d44-81f1-a0420f855e06,2018-09-16T11:13:00,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,120,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,49,7,District # 4,L A C Plantation,Division 4.1 Office,13,4,3,6.037735 -9.749601666666667 65.3 5.0,6.037735,-9.749601666666667,65.3,5.0,uuid:442beaa5-f89e-4263-9ff6-2109c2e2fa4c,VF-Grand Bassa-Sampling Point 10-Segment/Village120,34463076,442beaa5-f89e-4263-9ff6-2109c2e2fa4c,2018-09-16T11:13:36,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,10,126,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,248,39,District # 3,L A C Plantation,Zeanweah Camp,13,20,9,6.073671666666667 -9.756423333333334 290.2 5.0,6.073671666666667,-9.756423333333334,290.2,5.0,uuid:ed9e76f6-ae8c-4a18-9081-d7df6061896d,VF-Grand Bassa-Sampling Point 10-Segment/Village126,34463145,ed9e76f6-ae8c-4a18-9081-d7df6061896d,2018-09-16T11:14:55,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,250,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,122,22,District # 3,Dohnwein,Logan,13,11,1,6.0804599999999995 -10.025688333333333 61.8 5.0,6.0804599999999995,-10.025688333333333,61.8,5.0,uuid:10eef257-a39b-429c-b94c-bd7b0f9c82c5,VF-Grand Bassa-Sampling Point 20-Segment/Village250,34466754,10eef257-a39b-429c-b94c-bd7b0f9c82c5,2018-09-16T14:32:12,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,20,258,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,85,20,District # 3,Dohnwein,Gbenyan Town # 2,13,10,1,6.2030899999999995 -9.890170000000001 53.8 5.0,6.2030899999999995,-9.890170000000001,53.8,5.0,uuid:500dc0ce-14ed-4730-ba86-a6356b656116,VF-Grand Bassa-Sampling Point 20-Segment/Village258,34466841,500dc0ce-14ed-4730-ba86-a6356b656116,2018-09-16T14:35:33,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,169,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,118,15,District # 3,Gaye Peter,Bethlehem Village,13,8,3,6.179695 -9.815913333333333 120.2 4.6,6.179695,-9.815913333333333,120.2,4.6,uuid:c016156b-b993-4948-a6c8-3a469517ac04,VF-Grand Bassa-Sampling Point 14-Segment/Village169,34466881,c016156b-b993-4948-a6c8-3a469517ac04,2018-09-16T14:40:23,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,170,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,85,15,District # 2,Marlord,Kpalimue,13,8,4,6.173576666666666 -9.858061666666666 99.8 4.9,6.173576666666666,-9.858061666666666,99.8,4.9,uuid:5f9099f8-8650-4a70-a732-a3fb639a30f7,VF-Grand Bassa-Sampling Point 14-Segment/Village170,34466926,5f9099f8-8650-4a70-a732-a3fb639a30f7,2018-09-16T14:45:39,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,171,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,35,7,District # 2,Marlord,Tokpah Village,13,4,4,6.182735 -9.860311666666666 39.5 4.9,6.182735,-9.860311666666666,39.5,4.9,uuid:5c18d3e4-3150-4845-8c80-c7dfa24095ea,VF-Grand Bassa-Sampling Point 14-Segment/Village171,34466960,5c18d3e4-3150-4845-8c80-c7dfa24095ea,2018-09-16T14:49:07,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,172,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,103,20,District # 3,Gaye Peter,Bozohn,13,10,3,6.184044999999999 -9.822725 147.5 4.8,6.184044999999999,-9.822725,147.5,4.8,uuid:5e6a4c79-ec1b-42d0-9975-2aa50bc0b35d,VF-Grand Bassa-Sampling Point 14-Segment/Village172,34467105,5e6a4c79-ec1b-42d0-9975-2aa50bc0b35d,2018-09-16T14:53:46,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,173,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,16,District # 2,Geeblee,Lolayah Village,13,8,7,6.189003333333333 -9.881725 108.3 5.0,6.189003333333333,-9.881725,108.3,5.0,uuid:1a5e6417-4669-48ea-b630-a793cff38291,VF-Grand Bassa-Sampling Point 14-Segment/Village173,34467124,1a5e6417-4669-48ea-b630-a793cff38291,2018-09-16T14:57:00,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,174,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,25,9,District # 2,Geeblee,Bigboy Village,13,5,2,6.188795000000001 -9.8757 95.5 5.0,6.188795000000001,-9.8757,95.5,5.0,uuid:a4552282-c654-44a2-a479-75d837dc66fd,VF-Grand Bassa-Sampling Point 14-Segment/Village174,34467240,a4552282-c654-44a2-a479-75d837dc66fd,2018-09-16T15:06:03,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,14,175,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,20,3,District # 2,Geeblee,Gorworh Village,13,2,2,6.2036766666666665 -9.858756666666666 128.1 4.9,6.2036766666666665,-9.858756666666666,128.1,4.9,uuid:0386fde8-76b1-4cc4-80fb-5a054b6eab3f,VF-Grand Bassa-Sampling Point 14-Segment/Village175,34467471,0386fde8-76b1-4cc4-80fb-5a054b6eab3f,2018-09-16T15:31:43,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,6,66,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,250,150,District # 4,Jogbahn,Qwrakpo,13,75,3,5.881689999999999 -9.726006666666667 93.3 5.2,5.881689999999999,-9.726006666666667,93.3,5.2,uuid:5c93313d-fd2b-4a89-8fb0-4cc93b3003f9,VF-Grand Bassa-Sampling Point 6-Segment/Village66,34472430,5c93313d-fd2b-4a89-8fb0-4cc93b3003f9,2018-09-16T21:35:49,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,290,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,3,2,District # 1,Mehwein,Heneny Smith Village,13,1,1,6.4619535 -10.1965199 94.4 10.0,6.4619535,-10.1965199,94.4,10.0,uuid:a68535b9-e47a-45c9-a80d-0bb1d8f425f4,VF-Grand Bassa-Sampling Point 23-Segment/Village290,34473192,a68535b9-e47a-45c9-a80d-0bb1d8f425f4,2018-09-17T00:41:19,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,288,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Mehwein,Yeah,13,2,2,6.4624252 -10.1919521 146.1 10.0,6.4624252,-10.1919521,146.1,10.0,uuid:a36eab35-fbfc-4e55-bd63-3840a157d29c,VF-Grand Bassa-Sampling Point 23-Segment/Village288,34473193,a36eab35-fbfc-4e55-bd63-3840a157d29c,2018-09-17T00:41:20,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,289,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,4,District # 1,Mehwein,Gearge Ploms Village,13,2,2,6.4630908 -10.1890189 77.6 10.0,6.4630908,-10.1890189,77.6,10.0,uuid:72c2b04c-fcd9-4064-88c2-32572d2b2c1a,VF-Grand Bassa-Sampling Point 23-Segment/Village289,34473197,72c2b04c-fcd9-4064-88c2-32572d2b2c1a,2018-09-17T00:41:25,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,286,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,13,5,District # 1,Mehwein,Raccoon Village,13,3,1,6.4696509 -10.1944593 78.5 10.0,6.4696509,-10.1944593,78.5,10.0,uuid:8614d3a3-3340-44a4-af7b-20162317cc36,VF-Grand Bassa-Sampling Point 23-Segment/Village286,34473198,8614d3a3-3340-44a4-af7b-20162317cc36,2018-09-17T00:41:28,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,296,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,15,2,District # 1,Gozohn,Bondo/Dukuly Village,13,1,1,6.4783412 -10.2162285 105.5 10.0,6.4783412,-10.2162285,105.5,10.0,uuid:02d803eb-42f2-4763-ba4f-1c20d21d9dbd,VF-Grand Bassa-Sampling Point 23-Segment/Village296,34473200,02d803eb-42f2-4763-ba4f-1c20d21d9dbd,2018-09-17T00:41:31,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,287,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,5,District # 1,Mehwein,Matie / Sumo Village,13,3,2,6.461621666666668 -10.17934 175.9 4.9,6.461621666666668,-10.17934,175.9,4.9,uuid:33aa796d-f16f-44e4-8a69-a1b062d6fef2,VF-Grand Bassa-Sampling Point 23-Segment/Village287,34473223,33aa796d-f16f-44e4-8a69-a1b062d6fef2,2018-09-17T00:44:23,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,291,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,6,3,District # 1,Mehwein,Blo-Wheon,13,2,2,6.463743333333334 -10.152856666666667 108.0 5.0,6.463743333333334,-10.152856666666667,108.0,5.0,uuid:d93d72b4-afe1-43cd-a1db-3615a2599698,VF-Grand Bassa-Sampling Point 23-Segment/Village291,34473224,d93d72b4-afe1-43cd-a1db-3615a2599698,2018-09-17T00:44:24,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,23,292,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,5,3,District # 1,Mehwein,Dolemue,13,2,2,6.4655 -10.185781666666665 81.3 5.0,6.4655,-10.185781666666665,81.3,5.0,uuid:347c4eec-4847-468c-af66-5bdf4d64ccaa,VF-Grand Bassa-Sampling Point 23-Segment/Village292,34473231,347c4eec-4847-468c-af66-5bdf4d64ccaa,2018-09-17T00:44:34,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,6,71,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,150,32,District # 4,Jogbahn,Ben's,13,16,13,5.910441666666666 -9.704265 110.8 4.8,5.910441666666666,-9.704265,110.8,4.8,uuid:066fc7f8-66d2-4620-96c8-f4ac2330e4d1,VF-Grand Bassa-Sampling Point 6-Segment/Village71,34474819,066fc7f8-66d2-4620-96c8-f4ac2330e4d1,2018-09-17T03:56:51,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
2,Grand Bassa,6,70,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,n/a,75,30,District # 4,Jogbahn,Compound,13,15,11,5.908981666666667 -9.710666666666667 176.4 4.8,5.908981666666667,-9.710666666666667,176.4,4.8,uuid:c702ba7b-7dd7-4713-b41a-bcdce69c6709,VF-Grand Bassa-Sampling Point 6-Segment/Village70,34474827,c702ba7b-7dd7-4713-b41a-bcdce69c6709,2018-09-17T03:57:13,,,201808311643,,cadnisurvey,0,0,n/a,n/a,True,333533
